idx,metrics,AD_type,y_pred,y_true
671,2.1182573,OAD,89.19839,95.0
672,2.6236444,OAD,85.63637,96.0
673,1.370981,IAD,84.398415,90.0
674,1.2351922,IAD,85.93326,93.0
675,2.4252505,OAD,85.245285,75.0
676,5.2553253,OAD,63.830654,53.0
677,4.7818856,OAD,69.24372,70.0
678,5.229885,OAD,80.66397,89.0
679,3.0853355,OAD,7.916959,0.0
680,7.346917,OAD,6.9209447,0.0
681,10.603487,OAD,19.96909,0.0
682,3.901188,OAD,42.11093,0.0
683,7.9253917,OAD,36.4276,0.0
684,3.6144867,OAD,87.20263,87.0
685,3.7736046,OAD,90.28334,80.0
686,5.766634,OAD,54.154404,70.0
687,6.9325633,OAD,76.11236,30.0
688,4.108532,OAD,89.30197,84.0
689,3.403583,OAD,85.15175,91.0
690,3.632474,OAD,81.885185,94.0
691,5.239773,OAD,91.324394,96.0
692,2.5043364,OAD,85.55162,87.0
693,2.539184,OAD,84.846085,95.0
694,1.7386514,IAD,83.76187,93.0
695,2.3421006,OAD,79.1803,97.0
696,4.688794,OAD,81.81496,95.0
697,3.0887802,OAD,83.97119,96.0
698,5.3276596,OAD,73.55787,96.0
699,3.9982176,OAD,80.31086,89.0
700,2.833348,OAD,83.90268,96.0
701,4.0501065,OAD,78.3221,70.0
702,2.7945604,OAD,78.45157,94.0
703,2.708273,OAD,79.90654,95.0
704,2.708273,OAD,79.90654,91.0
705,5.102837,OAD,67.17407,85.0
706,0.9944999,IAD,89.843895,85.0
707,2.2509317,OAD,86.77406,94.0
708,7.291033,OAD,69.89369,78.0
709,1.7626252,IAD,75.14608,80.0
710,3.1396368,OAD,62.001427,90.0
711,1.9171842,IAD,65.95189,61.0
712,6.3946424,OAD,78.69731,82.0
713,2.9776063,OAD,63.461456,46.0
714,4.9309134,OAD,68.54777,92.0
715,7.3500543,OAD,54.29334,75.0
716,1.4183166,IAD,77.63559,94.0
717,2.401511,OAD,76.63758,86.0
718,2.455275,OAD,78.39326,61.0
719,3.3968093,OAD,62.06851,40.0
720,5.539172,OAD,70.48824,5.0
721,1.725493,IAD,87.49681,94.0
722,3.1466472,OAD,77.66705,51.0
723,1.9933295,IAD,72.24735,84.0
724,2.8219438,OAD,85.49844,72.0
725,3.3486588,OAD,77.81525,95.0
726,8.467111,OAD,64.275,81.0
727,3.9495609,OAD,82.18019,95.0
728,2.0907204,OAD,85.845055,87.0
729,3.4434075,OAD,86.598015,93.0
730,2.0447612,OAD,89.84735,98.0
731,2.7363062,OAD,76.386116,84.0
732,1.0836422,IAD,89.302216,79.0
733,1.5086569,IAD,83.661156,98.0
734,1.1195347,IAD,79.936844,61.0
735,3.5252564,OAD,79.75092,88.0
736,4.8110566,OAD,69.01958,91.0
737,0.9944999,IAD,89.843895,77.0
738,7.1238127,OAD,45.14023,80.0
739,7.1238127,OAD,45.14023,72.0
740,6.015292,OAD,67.07651,0.0
741,2.7446802,OAD,72.494606,53.0
742,4.271171,OAD,47.172733,26.0
743,7.0917497,OAD,43.078445,78.0
744,3.0758824,OAD,67.1228,91.0
745,2.5500019,OAD,80.68089,69.0
746,6.7490907,OAD,-0.44000238,8.0
747,5.620847,OAD,18.015976,5.0
748,4.4221725,OAD,43.22585,6.0
749,3.0758824,OAD,67.1228,12.0
750,3.0758824,OAD,67.1228,34.0
751,3.0758824,OAD,67.1228,66.0
752,5.834539,OAD,76.21364,73.0
753,6.118089,OAD,57.862255,77.0
754,5.262737,OAD,69.96726,16.0
755,6.9969344,OAD,71.09234,12.0
756,4.615625,OAD,69.34828,36.0
757,3.4648783,OAD,67.34855,87.0
758,2.359363,OAD,68.04938,50.0
759,3.2752023,OAD,69.90581,90.0
760,4.1602187,OAD,64.11524,78.0
761,0.98292714,IAD,73.966446,95.0
762,5.7481327,OAD,61.520176,85.0
763,1.9742178,IAD,72.60785,82.0
764,1.6012343,IAD,67.349594,89.0
765,3.0502894,OAD,67.80917,69.0
766,3.5361798,OAD,72.62552,74.0
767,2.742461,OAD,70.18917,88.0
768,3.2061644,OAD,60.32233,32.0
769,4.471438,OAD,59.596478,47.0
770,2.5561059,OAD,66.22023,38.0
771,1.8529009,IAD,60.924995,46.0
772,3.5116615,OAD,58.83211,71.0
773,1.5923204,IAD,65.6741,87.0
774,1.2005174,IAD,66.22479,82.0
775,2.9005969,OAD,69.25763,78.0
776,2.34151,OAD,63.779964,90.0
777,2.731086,OAD,64.991165,85.0
778,4.9331155,OAD,70.66792,72.0
779,2.5588458,OAD,71.89948,64.0
780,2.9918528,OAD,68.80383,83.0
781,1.174521,IAD,63.111996,91.0
782,2.688183,OAD,52.62544,74.0
783,3.7688963,OAD,63.929325,95.0
784,4.3429923,OAD,56.123833,90.0
785,3.909043,OAD,53.64341,99.0
786,2.7267005,OAD,49.18079,99.0
787,8.457994,OAD,44.112373,98.0
788,5.1093874,OAD,60.861275,92.0
789,3.8985162,OAD,52.09661,99.0
790,2.0180724,OAD,62.578823,96.0
791,7.3672156,OAD,50.925743,99.0
792,5.7872667,OAD,42.580055,97.0
793,3.5948963,OAD,52.383183,99.0
794,3.5948963,OAD,52.383183,99.0
795,3.5948963,OAD,52.383183,98.0
796,3.8113127,OAD,52.233173,69.0
797,3.2440543,OAD,54.835754,77.0
798,2.8653026,OAD,54.867878,24.0
799,2.8653026,OAD,54.867878,12.0
800,5.2271934,OAD,41.198746,40.0
801,1.7287999,IAD,52.333256,35.0
802,4.1952834,OAD,40.39147,37.0
803,8.732763,OAD,28.476927,30.0
804,4.503643,OAD,45.109325,45.0
805,4.3127046,OAD,38.139133,54.0
806,4.517613,OAD,56.788563,7.0
807,8.134658,OAD,43.01653,8.0
808,3.5948963,OAD,52.383183,99.0
809,3.5948963,OAD,52.383183,97.0
810,3.1944783,OAD,56.223312,97.0
811,5.1210113,OAD,62.21593,96.0
812,7.081267,OAD,55.53449,87.0
813,7.812493,OAD,65.58345,92.0
814,7.8239617,OAD,50.350113,90.0
815,5.79349,OAD,59.750145,94.0
816,2.894178,OAD,57.307667,95.0
817,3.9549367,OAD,57.068123,94.0
818,4.241012,OAD,58.64484,92.0
819,3.4463592,OAD,59.01755,93.0
820,3.5948963,OAD,52.383183,85.0
821,5.0582466,OAD,59.040287,77.0
822,5.547801,OAD,66.95687,88.0
823,2.530976,OAD,67.94296,95.0
824,3.0410724,OAD,65.36379,97.0
825,5.173161,OAD,53.408295,98.0
826,6.5035205,OAD,48.499516,99.0
827,3.608314,OAD,57.0131,92.0
828,4.170366,OAD,54.709496,73.0
829,2.6187675,OAD,49.766544,85.0
830,3.2942839,OAD,61.317265,95.0
831,6.4432716,OAD,67.71055,88.0
832,5.4915915,OAD,57.643948,82.0
833,3.6693828,OAD,62.438606,76.0
834,6.2422132,OAD,59.90596,73.0
835,6.969228,OAD,59.029045,70.0
836,5.206298,OAD,63.807877,70.0
837,3.0858204,OAD,62.492825,76.0
838,7.7089553,OAD,62.305225,82.0
839,5.5260253,OAD,63.263805,84.0
840,6.3978662,OAD,63.76977,71.0
841,4.7483816,OAD,63.796444,79.0
842,4.088711,OAD,20.541952,5.0
843,4.088711,OAD,20.541952,10.0
844,4.088711,OAD,20.541952,42.0
845,4.088711,OAD,20.541952,77.0
846,4.088711,OAD,20.541952,93.0
847,4.088711,OAD,20.541952,87.0
848,4.845121,OAD,36.622986,0.0
849,2.7686431,OAD,47.333454,0.0
850,3.7528276,OAD,26.716175,34.0
851,2.7665496,OAD,25.693565,0.0
852,2.7665496,OAD,25.693565,42.0
853,4.8075175,OAD,38.47461,31.0
854,4.893646,OAD,30.656345,33.0
855,2.7044063,OAD,31.973312,27.0
856,5.9036617,OAD,28.115808,7.0
857,5.9036617,OAD,28.115808,38.0
858,7.5357146,OAD,31.544893,17.0
859,7.5357146,OAD,31.544893,31.0
860,4.061655,OAD,25.461632,18.0
861,4.061655,OAD,25.461632,14.0
862,7.188803,OAD,34.125553,0.0
863,5.6741114,OAD,29.656042,91.0
864,6.2134986,OAD,30.8968,89.0
865,2.1620803,OAD,47.198612,90.0
866,2.6230586,OAD,49.986805,87.0
867,6.1241107,OAD,47.175407,79.0
868,4.109471,OAD,34.681286,84.0
869,6.8917193,OAD,39.01646,89.0
870,5.479807,OAD,37.22849,82.0
871,5.650845,OAD,37.779808,85.0
872,4.697779,OAD,37.467003,83.0
873,5.1546974,OAD,41.55611,87.0
874,5.6103654,OAD,39.515556,86.0
875,4.8310084,OAD,45.577454,80.0
876,4.555413,OAD,50.553078,91.0
877,4.709666,OAD,51.378082,85.0
878,4.7365932,OAD,44.368645,72.0
879,6.8536415,OAD,58.34565,73.0
880,4.670973,OAD,51.26697,71.0
881,3.0551019,OAD,59.247227,53.0
882,8.304216,OAD,52.473454,48.0
883,4.9009404,OAD,33.525524,95.0
884,8.529482,OAD,42.12869,62.0
885,2.0934985,OAD,56.236446,58.0
886,7.942144,OAD,37.38252,70.0
887,5.7343764,OAD,27.75533,84.0
888,5.8498197,OAD,31.610083,80.0
889,6.038223,OAD,28.684118,82.0
890,7.093495,OAD,30.669111,91.0
891,6.9281077,OAD,32.217712,87.0
892,7.093495,OAD,30.669111,85.0
893,5.783818,OAD,33.805264,76.0
894,5.069387,OAD,30.769913,70.0
895,8.375884,OAD,42.07872,74.0
896,8.92468,OAD,47.21782,72.0
897,6.530521,OAD,31.95333,90.0
898,4.658561,OAD,36.428543,89.0
899,6.530521,OAD,31.95333,84.0
900,6.6475787,OAD,35.430172,80.0
901,6.107386,OAD,27.132574,76.0
902,5.7032914,OAD,27.796364,71.0
903,5.0226564,OAD,51.458866,88.0
904,5.512906,OAD,50.752327,85.0
905,5.523217,OAD,43.75646,65.0
906,7.0562797,OAD,39.12733,72.0
907,6.9347253,OAD,15.623412,0.0
908,5.7059155,OAD,12.435476,0.0
909,4.905217,OAD,13.98604,74.0
910,2.4523098,OAD,9.453985,87.0
911,9.687438,OAD,-0.09767252,41.0
912,4.8589463,OAD,8.980586,48.0
913,5.114138,OAD,16.48988,60.0
914,2.4523098,OAD,9.453985,90.0
915,3.7970705,OAD,4.7933583,87.0
916,5.9256053,OAD,-2.691747,88.0
917,3.617105,OAD,4.9538126,87.0
918,3.652301,OAD,11.10129,32.0
919,2.410808,OAD,15.986046,83.0
920,3.7134194,OAD,0.1288329,0.0
921,4.972497,OAD,10.984925,19.0
922,3.742271,OAD,20.330288,85.0
923,6.088476,OAD,13.36918,4.0
924,10.133084,OAD,39.37858,0.0
925,5.763577,OAD,44.677914,19.0
926,7.043577,OAD,32.93963,0.0
927,4.4489856,OAD,20.996304,21.0
928,4.080114,OAD,47.87815,5.0
929,2.7125056,OAD,10.35258,0.0
930,2.4523098,OAD,9.453985,90.0
931,2.4523098,OAD,9.453985,81.0
932,2.4523098,OAD,9.453985,88.0
933,2.4523098,OAD,9.453985,90.0
934,4.468713,OAD,15.877245,88.0
935,4.3371553,OAD,14.334042,63.0
936,4.0814037,OAD,15.916012,85.0
937,5.89778,OAD,21.889402,90.0
938,4.4901376,OAD,18.835413,86.0
939,4.834601,OAD,16.814339,84.0
940,6.267353,OAD,13.949601,90.0
941,2.73173,OAD,12.496593,75.0
942,3.2570982,OAD,9.392917,80.0
943,2.987484,OAD,8.344109,76.0
944,4.0659256,OAD,11.609053,77.0
945,6.3088956,OAD,12.735461,80.0
946,3.2414188,OAD,9.583083,86.0
947,4.039793,OAD,21.34435,56.0
948,3.8893616,OAD,29.764906,69.0
949,5.9701576,OAD,28.218199,74.0
950,5.9453187,OAD,28.78651,62.0
951,5.1249046,OAD,27.569382,60.0
952,8.415793,OAD,32.362354,85.0
953,7.8502603,OAD,30.352417,76.0
954,3.1211243,OAD,11.19657,45.0
955,1.68363,IAD,10.674789,52.0
956,5.5863905,OAD,19.948181,60.0
957,6.8317785,OAD,20.516535,62.0
958,4.9682198,OAD,17.238909,88.0
959,3.7687087,OAD,20.44774,65.0
960,3.8239653,OAD,26.780455,84.0
961,5.09376,OAD,27.850657,92.0
962,4.9789996,OAD,25.815262,80.0
963,2.4009912,OAD,35.98652,28.0
964,2.9682412,OAD,44.475407,32.0
965,3.2784002,OAD,45.275806,26.0
966,2.7669623,OAD,44.367947,46.0
967,3.8480647,OAD,56.476658,93.0
968,6.021278,OAD,78.626465,54.0
969,6.5708246,OAD,55.57421,86.0
970,4.216264,OAD,53.609024,75.0
971,4.703211,OAD,51.097054,85.0
972,5.1628323,OAD,54.468216,64.0
973,4.750204,OAD,46.29098,14.0
974,3.6522563,OAD,43.489433,15.0
975,5.7953973,OAD,50.01969,20.0
976,5.258446,OAD,53.529377,57.0
977,6.0783854,OAD,43.26275,47.0
978,3.8480647,OAD,56.476658,82.0
979,3.8480647,OAD,56.476658,93.0
980,5.033777,OAD,71.14743,95.0
981,2.0914962,OAD,60.571533,92.0
982,4.3373113,OAD,70.397995,85.0
983,5.703771,OAD,76.159836,79.0
984,1.9141493,IAD,66.17432,84.0
985,5.9129496,OAD,69.69608,95.0
986,4.5235157,OAD,71.95559,88.0
987,5.59398,OAD,65.32268,84.0
988,2.9541657,OAD,70.913666,93.0
989,3.003303,OAD,62.086002,87.0
990,3.9038408,OAD,69.98771,93.0
991,1.7961264,IAD,59.716618,78.0
992,4.3294272,OAD,53.427666,90.0
993,4.025799,OAD,68.60617,87.0
994,3.3328915,OAD,70.35504,89.0
995,4.0272436,OAD,47.26812,91.0
996,6.9525957,OAD,39.25359,90.0
997,3.8644745,OAD,56.083477,87.0
998,7.3805857,OAD,44.930595,82.0
999,3.5400257,OAD,59.129704,78.0
1000,4.102312,OAD,52.03552,79.0
1001,2.289845,OAD,36.025074,92.0
1002,4.2413054,OAD,65.23825,91.0
1003,2.7561014,OAD,66.23438,85.0
1004,3.8383436,OAD,46.951584,82.0
1005,4.769266,OAD,55.278812,91.0
1006,4.5099874,OAD,53.16198,90.0
1007,4.4121323,OAD,37.413834,76.0
1008,5.817508,OAD,43.443344,87.0
1009,1.3772864,IAD,48.096474,85.0
1010,3.0611174,OAD,56.95297,87.0
1011,4.6792655,OAD,53.899963,90.0
1012,4.1083364,OAD,59.44886,83.0
1013,4.2924595,OAD,38.73568,86.0
1014,4.459649,OAD,41.456257,75.0
1015,5.3983073,OAD,45.935486,69.0
1016,6.9826756,OAD,45.941,51.0
1017,5.4702725,OAD,43.178158,73.0
1018,8.4671135,OAD,60.15587,85.0
1019,4.604862,OAD,48.266636,57.0
1020,7.1719985,OAD,72.946915,20.0
1021,5.5980644,OAD,65.83331,7.0
1022,6.7975845,OAD,73.431564,8.0
1023,7.7680144,OAD,60.16355,2.0
1024,6.9050717,OAD,65.42488,8.0
1025,6.22306,OAD,65.27715,10.0
1026,7.831016,OAD,70.073906,72.0
1027,4.8848553,OAD,61.771835,60.0
1028,8.598084,OAD,61.992916,77.0
1029,8.727319,OAD,61.149597,54.0
1030,4.770211,OAD,57.00875,93.0
1031,3.088736,OAD,47.586254,88.0
1032,4.25191,OAD,43.1828,78.0
1033,3.902637,OAD,62.138306,93.0
1034,5.3282228,OAD,52.823467,53.0
1035,3.106424,OAD,50.808754,17.0
1036,4.355618,OAD,70.32403,92.0
1037,5.230567,OAD,78.92417,90.0
1038,1.6376672,IAD,50.780766,58.0
1039,5.0054297,OAD,44.26252,79.0
1040,5.1755223,OAD,65.11749,0.0
1041,4.527013,OAD,70.46013,71.0
1042,5.411478,OAD,73.66978,82.0
1043,3.052576,OAD,63.159325,72.0
1044,7.0488806,OAD,59.605778,71.0
1045,4.7493153,OAD,61.27531,69.0
1046,4.7221484,OAD,73.499565,73.0
1047,3.6059954,OAD,74.45383,71.0
1048,5.0118713,OAD,72.36376,72.0
1049,3.2981608,OAD,64.2149,40.0
1050,6.328096,OAD,68.365685,45.0
1051,4.8759694,OAD,73.2289,72.0
1052,5.411478,OAD,73.66978,82.0
1053,5.1762633,OAD,73.41718,78.0
1054,5.411478,OAD,73.66978,72.0
1055,5.411478,OAD,73.66978,78.0
1056,5.411478,OAD,73.66978,71.0
1057,5.5292487,OAD,70.70429,77.0
1058,6.7467337,OAD,64.00897,59.0
1059,6.0179763,OAD,69.03213,26.0
1060,5.552628,OAD,68.35597,62.0
1061,5.93363,OAD,57.963863,35.0
1062,5.656256,OAD,45.790863,0.0
1063,3.353137,OAD,74.263794,35.0
1064,5.1338034,OAD,73.81904,37.0
1065,3.353137,OAD,74.263794,72.0
1066,5.1338034,OAD,73.81904,74.0
1067,5.411478,OAD,73.66978,66.0
1068,5.411478,OAD,73.66978,82.0
1069,5.411478,OAD,73.66978,69.0
1070,5.411478,OAD,73.66978,80.0
1071,5.411478,OAD,73.66978,82.0
1072,4.181481,OAD,72.930275,55.0
1073,2.808602,OAD,68.456406,52.0
1074,4.6358547,OAD,64.292725,73.0
1075,4.7974563,OAD,67.28488,55.0
1076,5.4618597,OAD,72.27296,50.0
1077,6.9748406,OAD,48.763897,47.0
1078,4.398021,OAD,53.834167,44.0
1079,4.04926,OAD,74.62991,74.0
1080,2.200449,OAD,69.43115,48.0
1081,4.3338585,OAD,74.451004,70.0
1082,3.3769112,OAD,73.11435,49.0
1083,4.1506395,OAD,73.406494,78.0
1084,2.4684548,OAD,70.8562,49.0
1085,5.7475147,OAD,60.857002,56.0
1086,6.3452415,OAD,61.229332,57.0
1087,3.00563,OAD,79.58676,81.0
1088,6.482548,OAD,74.30763,43.0
1089,1.9755524,IAD,79.36434,78.0
1090,4.4113746,OAD,60.588326,50.0
1091,3.220036,OAD,76.33659,82.0
1092,3.2584321,OAD,66.546776,78.0
1093,3.7959104,OAD,69.44824,57.0
1094,7.303207,OAD,22.549782,2.5
1095,3.161,OAD,67.52412,55.0
1096,5.361,OAD,73.043144,82.0
1097,1.9090108,IAD,67.749504,52.0
1098,3.3457465,OAD,73.06396,74.0
1099,2.6801875,OAD,68.15934,48.0
1100,3.5341396,OAD,73.84654,78.0
1101,2.8342297,OAD,69.68788,49.0
1102,5.1873627,OAD,63.637928,56.0
1103,4.9180818,OAD,72.63135,57.0
1104,3.7107797,OAD,59.9989,50.0
1105,3.376384,OAD,75.62694,76.0
1106,3.376384,OAD,75.62694,35.0
1107,3.4478202,OAD,70.85719,53.0
1108,7.1441355,OAD,69.74633,57.0
1109,5.8094945,OAD,58.48445,42.0
1110,11.572376,OAD,44.74601,88.0
1111,7.1820645,OAD,32.136974,63.0
1112,10.168295,OAD,51.284233,84.0
1113,9.945566,OAD,32.654926,55.0
1114,11.572376,OAD,44.74601,88.0
1115,11.125523,OAD,46.2175,43.0
1116,8.41993,OAD,43.430237,92.0
1117,8.541952,OAD,40.43294,45.0
1118,8.007733,OAD,57.763622,78.0
1119,9.095405,OAD,53.791607,42.0
1120,8.393595,OAD,52.64873,73.0
1121,6.948253,OAD,50.653465,29.0
1122,7.962785,OAD,57.93875,84.0
1123,5.8364882,OAD,53.602596,38.0
1124,6.884189,OAD,57.624367,79.0
1125,4.8464785,OAD,52.91907,40.0
1126,5.365562,OAD,64.84109,89.0
1127,4.767144,OAD,58.271915,52.0
1128,5.627315,OAD,58.48583,63.0
1129,4.923473,OAD,54.295986,33.0
1130,10.230193,OAD,55.32743,83.0
1131,7.5748835,OAD,55.008347,81.0
1132,7.6867323,OAD,62.73226,91.0
1133,7.452884,OAD,59.44215,61.0
1134,8.313526,OAD,43.76919,43.0
1135,7.933035,OAD,44.814213,39.0
1136,7.5131216,OAD,52.020393,51.0
1137,6.941187,OAD,51.00852,34.0
1138,3.695812,OAD,71.329124,79.0
1139,5.397899,OAD,66.69123,87.0
1140,2.5100918,OAD,65.83678,88.0
1141,4.887613,OAD,70.614456,90.0
1142,3.9790862,OAD,73.80838,89.0
1143,3.9249983,OAD,67.21378,79.0
1144,2.7139463,OAD,67.66508,92.0
1145,5.711735,OAD,57.338654,39.0
1146,6.826459,OAD,52.043045,63.3
1147,7.870241,OAD,51.254913,9.73
1148,8.539678,OAD,55.471603,86.0
1149,3.545303,OAD,45.707653,72.0
1150,8.293888,OAD,49.398968,83.0
1151,7.5734196,OAD,51.030853,34.0
1152,3.619278,OAD,66.46836,36.0
1153,6.0749855,OAD,61.125797,29.0
1154,3.436498,OAD,58.204998,27.0
1155,8.539678,OAD,55.471603,86.0
1156,9.745815,OAD,45.775986,50.0
1157,5.5092316,OAD,59.99778,79.0
1158,7.104112,OAD,53.677593,32.0
1159,4.3337784,OAD,61.87177,81.0
1160,6.598794,OAD,55.538113,46.0
1161,5.8754277,OAD,59.654873,71.0
1162,7.2409186,OAD,56.33033,36.0
1163,3.9053385,OAD,50.83282,78.0
1164,5.528034,OAD,49.387653,42.0
1165,6.4495835,OAD,68.3915,92.0
1166,5.256372,OAD,64.542244,61.0
1167,5.9920864,OAD,52.965565,81.0
1168,3.7998831,OAD,48.63671,39.0
1169,3.6991758,OAD,54.888397,83.0
1170,3.236804,OAD,53.85054,37.0
1171,4.595445,OAD,51.909798,73.0
1172,3.4836454,OAD,55.66579,71.0
1173,2.3589878,OAD,54.07439,67.0
1174,8.339545,OAD,59.77645,58.0
1175,5.930551,OAD,52.534534,41.0
1176,3.6877134,OAD,54.783375,40.0
1177,6.5536847,OAD,56.691257,36.0
1178,2.498586,OAD,49.36825,45.0
1179,4.944386,OAD,69.32374,82.0
1180,4.2800803,OAD,57.188957,42.0
1181,3.6553807,OAD,64.42866,94.0
1182,7.7670527,OAD,43.678257,91.0
1183,8.768552,OAD,66.23694,92.0
1184,5.4660587,OAD,67.15452,94.0
1185,3.9708836,OAD,79.57824,49.0
1186,5.6639314,OAD,44.139545,4.0
1187,4.73775,OAD,50.71879,83.0
1188,1.9245069,IAD,62.900288,74.0
1189,2.9572759,OAD,59.263527,70.0
1190,4.757219,OAD,52.793846,24.0
1191,3.2064352,OAD,67.9215,87.0
1192,4.8383803,OAD,65.68968,70.0
1193,2.796317,OAD,47.769974,54.0
1194,2.4456756,OAD,52.89879,44.0
1195,3.6758983,OAD,61.279514,82.0
1196,4.4529295,OAD,70.460045,91.0
1197,3.934496,OAD,68.053444,90.0
1198,4.908134,OAD,62.218487,89.0
1199,2.7126367,OAD,60.252506,90.0
1200,3.5788379,OAD,66.29418,89.0
1201,2.7467086,OAD,76.2044,92.0
1202,6.650299,OAD,69.52752,90.0
1203,1.3390332,IAD,68.21164,91.0
1204,3.875173,OAD,81.85476,92.0
1205,3.3527744,OAD,50.298122,80.0
1206,2.9976692,OAD,54.5332,91.0
1207,6.445113,OAD,56.799583,76.0
1208,6.443049,OAD,61.01791,87.0
1209,3.947423,OAD,58.07751,78.0
1210,3.9162836,OAD,60.37538,90.0
1211,4.5224147,OAD,39.499393,90.0
1212,3.488128,OAD,47.441845,91.0
1213,2.4387355,OAD,-1.8633373,49.0
1214,7.2008677,OAD,10.816242,46.0
1215,3.4304998,OAD,59.740463,88.0
1216,2.7786815,OAD,61.86597,90.0
1217,4.8129673,OAD,64.17957,92.0
1218,3.4519503,OAD,59.47378,91.0
1219,11.553012,OAD,35.88009,88.0
1220,12.64502,OAD,41.943886,86.0
1221,12.64502,OAD,41.943886,0.0
1222,11.289767,OAD,59.690517,8.0
1223,11.289767,OAD,59.690517,25.0
1224,10.330325,OAD,33.51567,0.0
1225,10.330325,OAD,33.51567,11.0
1226,11.604315,OAD,31.232115,33.0
1227,11.604315,OAD,31.232115,56.0
1228,11.990058,OAD,35.76658,0.0
1229,11.990058,OAD,35.76658,38.0
1230,12.243648,OAD,34.21414,51.0
1231,12.243648,OAD,34.21414,89.0
1232,6.542381,OAD,37.44186,87.0
1233,6.542381,OAD,37.44186,0.0
1234,8.642961,OAD,29.227898,24.0
1235,8.642961,OAD,29.227898,76.0
1236,3.8068638,OAD,60.32864,90.0
1237,4.1365323,OAD,51.83642,50.0
1238,3.8463573,OAD,64.98751,81.0
1239,2.996415,OAD,56.052723,98.0
1240,3.6114812,OAD,63.29677,86.0
1241,5.4939675,OAD,60.771713,45.0
1242,5.4939675,OAD,60.771713,82.0
1243,4.008553,OAD,56.332,30.0
1244,5.4527764,OAD,56.056614,80.0
1245,4.613649,OAD,59.98084,83.0
1246,3.173046,OAD,59.437943,99.0
1247,4.509887,OAD,59.73641,50.0
1248,4.5431952,OAD,71.883896,96.0
1249,4.873582,OAD,67.67388,98.0
1250,3.536548,OAD,57.139423,20.0
1251,3.2924647,OAD,54.96658,65.0
1252,3.2700737,OAD,55.18763,85.0
1253,5.748269,OAD,60.189518,10.0
1254,9.356989,OAD,48.762535,13.0
1255,4.5747647,OAD,57.066776,60.0
1256,7.3580112,OAD,42.69846,61.0
1257,6.678736,OAD,19.28267,63.0
1258,7.714958,OAD,19.03393,66.0
1259,5.6310554,OAD,53.199474,76.0
1260,5.399507,OAD,53.18728,76.0
1261,5.525652,OAD,54.9192,75.0
1262,5.6348696,OAD,52.56174,62.0
1263,3.9862554,OAD,56.392628,90.0
1264,3.5778918,OAD,56.370792,90.0
1265,4.2334375,OAD,56.81296,11.0
1266,4.7638717,OAD,35.389805,3.0
1267,5.1359754,OAD,64.738365,90.0
1268,5.6615276,OAD,62.841805,89.0
1269,4.322873,OAD,61.601406,93.0
1270,5.6271977,OAD,58.658485,88.0
1271,5.1171036,OAD,63.465767,89.0
1272,3.6929343,OAD,70.876854,85.0
1273,7.838856,OAD,60.771877,86.0
1274,6.8481646,OAD,60.401108,93.0
1275,4.753618,OAD,59.20178,81.0
1276,5.049199,OAD,57.708412,79.0
1277,6.0869637,OAD,59.52689,75.0
1278,6.2682476,OAD,65.68407,76.0
1279,6.2603393,OAD,63.981533,80.0
1280,4.10168,OAD,71.26742,95.0
1281,3.5157404,OAD,70.722725,90.0
1282,3.6377707,OAD,68.93125,93.0
1283,5.0255523,OAD,65.04751,94.0
1284,3.2773302,OAD,73.3193,95.0
1285,4.0076184,OAD,65.573875,93.0
1286,4.2577767,OAD,65.16247,91.0
1287,4.6787214,OAD,53.052776,90.0
1288,4.8936453,OAD,66.79035,87.0
1289,5.835025,OAD,55.416218,83.0
1290,4.5292735,OAD,64.48365,90.0
1291,2.8327303,OAD,51.726616,61.0
1292,6.1748652,OAD,56.245647,78.0
1293,4.869963,OAD,49.53598,82.0
1294,4.3471713,OAD,57.211357,79.0
1295,2.946673,OAD,59.517555,80.0
1296,2.8995118,OAD,61.579178,92.0
1297,3.7540593,OAD,64.86157,69.0
1298,2.2425833,OAD,66.09793,40.0
1299,4.9536552,OAD,59.361046,33.0
1300,4.8585567,OAD,16.743853,0.0
1301,4.4467397,OAD,77.95817,94.0
1302,4.9243946,OAD,67.01984,90.0
1303,5.626323,OAD,66.607376,72.0
1304,5.706267,OAD,54.415024,90.0
1305,5.6372986,OAD,49.870533,77.0
1306,7.0023904,OAD,47.716457,68.0
1307,3.6957383,OAD,54.40616,33.0
1308,4.001934,OAD,71.281265,86.0
1309,2.636817,OAD,56.855656,83.0
1310,3.2968717,OAD,65.01062,75.0
1311,9.268906,OAD,65.029854,91.0
1312,10.620948,OAD,47.15364,91.0
1313,8.560363,OAD,56.383442,91.0
1314,8.631359,OAD,61.74901,82.0
1315,6.0006337,OAD,51.99434,57.0
1316,8.30886,OAD,59.951004,95.0
1317,8.327473,OAD,59.773857,91.0
1318,8.30886,OAD,59.951004,78.0
1319,8.30886,OAD,59.951004,83.0
1320,6.918753,OAD,68.910095,75.0
1321,6.7014046,OAD,63.393406,79.0
1322,7.1554685,OAD,67.80857,74.0
1323,3.0332336,OAD,59.403915,80.0
1324,5.200121,OAD,69.61858,66.0
1325,5.1325154,OAD,65.72774,75.0
1326,5.647895,OAD,56.226517,47.0
1327,4.6712418,OAD,58.705597,53.0
1328,8.124938,OAD,64.54631,81.0
1329,6.8536143,OAD,15.225281,0.0
1330,8.413897,OAD,71.246994,81.0
1331,8.413897,OAD,71.246994,77.0
1332,6.7360578,OAD,72.00466,76.0
