idx,metrics,AD_type,judge_value,y_pred,y_true
101,172.40719394918625,OAD,128.77570594718208,41.0918,11.0
102,186.05365494890202,OAD,133.94718660719155,47.654133,0.0
103,145.73158920732484,OAD,131.14570327294913,42.14016,93.0
104,151.29309732548015,OAD,132.93225655192543,30.393782,65.0
105,132.2021773005302,OAD,128.77570594718208,53.13693,38.0
106,193.83896853566193,OAD,133.94718660719155,62.815826,85.0
107,290.1909313669178,OAD,128.77570594718208,45.631027,8.0
108,150.68613421166955,OAD,131.14570327294913,73.23315,83.0
109,201.9472145528946,OAD,133.94718660719155,81.11767,78.0
110,170.5921343730398,OAD,128.77570594718208,84.94496,91.0
111,249.9422716512895,OAD,131.14570327294913,79.30758,89.0
112,121.40570217756982,IAD,131.14570327294913,55.260544,86.0
113,155.52565019606033,OAD,131.14570327294913,59.087112,82.0
114,180.0633008118642,OAD,135.15201671875872,79.89809,80.0
115,175.8730614050697,OAD,132.93225655192543,84.30445,82.0
116,306.80824475570165,OAD,135.15201671875872,81.922806,86.0
117,307.2820114291523,OAD,135.15201671875872,86.132744,95.0
118,310.2185101550698,OAD,132.93225655192543,84.60228,86.0
119,185.41614125783363,OAD,135.15201671875872,88.72401,92.0
120,202.08536452132998,OAD,133.94718660719155,84.58702,88.0
121,200.97956342635726,OAD,131.14570327294913,75.784615,72.0
122,202.57268885938245,OAD,133.94718660719155,71.87377,81.0
123,198.78231678668212,OAD,132.93225655192543,81.770226,80.0
124,211.42933939690246,OAD,131.14570327294913,65.49128,92.0
125,149.94394547083178,OAD,135.15201671875872,43.555714,0.0
126,393.0064430875722,OAD,135.15201671875872,79.46563,78.0
127,262.99399537517985,OAD,135.15201671875872,78.677444,76.0
128,180.30051441290968,OAD,128.77570594718208,82.05824,77.0
129,223.54412710003197,OAD,128.77570594718208,78.652916,80.0
130,200.26141227552026,OAD,135.15201671875872,78.00193,73.0
131,204.44266157368673,OAD,132.93225655192543,86.61213,75.0
132,201.7733876588535,OAD,133.94718660719155,65.10546,83.0
133,309.67259950916474,OAD,135.15201671875872,88.04693,83.0
134,294.9381172929384,OAD,133.94718660719155,83.59839,86.0
135,193.0758039803799,OAD,133.94718660719155,68.20502,78.0
136,241.2019980150842,OAD,128.77570594718208,76.2154,65.0
137,353.2778820087691,OAD,135.15201671875872,83.400986,81.0
138,377.5963013985563,OAD,131.14570327294913,79.213394,88.0
139,360.35923935597566,OAD,131.14570327294913,81.80087,78.0
140,187.78791709243987,OAD,128.77570594718208,65.031654,63.0
141,171.74464106372142,OAD,132.93225655192543,64.61514,7.0
142,190.3082672146027,OAD,128.77570594718208,67.90219,75.0
143,144.8338405291812,OAD,135.15201671875872,71.65707,90.0
144,172.9010348076112,OAD,133.94718660719155,64.32411,65.0
145,209.6755786253415,OAD,128.77570594718208,58.236843,58.0
146,177.22770088859568,OAD,135.15201671875872,35.621803,45.0
147,184.36586494526793,OAD,132.93225655192543,36.78175,0.0
148,186.07498779970547,OAD,128.77570594718208,62.471176,70.0
149,226.751478016387,OAD,133.94718660719155,43.636314,0.0
150,203.83399597908493,OAD,133.94718660719155,68.3596,25.0
151,213.36334710261826,OAD,133.94718660719155,66.83299,80.0
152,254.2706493219578,OAD,131.14570327294913,71.337,76.0
153,250.0375073761782,OAD,128.77570594718208,68.80401,67.0
154,249.91752523463376,OAD,135.15201671875872,76.889984,53.0
155,243.94440779128848,OAD,132.93225655192543,59.605404,78.0
156,297.87901277428546,OAD,131.14570327294913,60.136677,60.0
157,149.12216750917958,OAD,133.94718660719155,80.01442,100.0
158,165.93225059267627,OAD,128.77570594718208,78.40253,84.0
159,175.2884574910052,OAD,128.77570594718208,76.59129,90.0
160,205.74753339376895,OAD,135.15201671875872,78.75169,92.0
161,191.27014730478572,OAD,135.15201671875872,88.48305,99.0
162,223.40519697342458,OAD,132.93225655192543,84.43462,92.0
163,224.84729671587584,OAD,132.93225655192543,85.97129,91.0
164,246.9757510409796,OAD,135.15201671875872,77.38,73.0
165,267.4385012665009,OAD,128.77570594718208,79.91182,95.0
166,228.22684681293217,OAD,131.14570327294913,91.54681,85.0
167,299.47255757023254,OAD,128.77570594718208,82.11775,98.0
168,212.58830282113573,OAD,133.94718660719155,84.288864,95.0
169,317.38818562768864,OAD,128.77570594718208,79.848785,53.0
170,317.6102563714207,OAD,131.14570327294913,67.026634,70.0
171,259.64084674736307,OAD,128.77570594718208,76.728516,57.0
172,242.20944239399068,OAD,132.93225655192543,66.96888,73.0
173,234.73512830773865,OAD,131.14570327294913,82.818954,92.0
174,208.35466800024227,OAD,131.14570327294913,84.00495,96.0
175,241.5823010576183,OAD,133.94718660719155,96.22182,82.0
176,287.6905768646159,OAD,132.93225655192543,70.942924,95.0
177,310.0031332769234,OAD,133.94718660719155,97.18535,45.0
178,127.35220257701879,IAD,132.93225655192543,68.55567,94.0
179,146.9623870212187,OAD,133.94718660719155,75.86415,64.0
180,235.1559765611228,OAD,131.14570327294913,73.136314,61.0
181,194.9640462285635,OAD,133.94718660719155,70.25165,67.0
182,158.9296103642781,OAD,128.77570594718208,64.92174,65.0
183,200.03538264693344,OAD,131.14570327294913,65.78373,75.0
184,241.95264016221108,OAD,133.94718660719155,57.397186,75.0
185,173.91437742055683,OAD,128.77570594718208,44.86067,64.0
186,209.2616248433993,OAD,128.77570594718208,41.294487,80.0
187,151.1369864113804,OAD,132.93225655192543,37.780598,46.0
188,219.91538964654606,OAD,131.14570327294913,51.908455,19.0
189,319.68048491675404,OAD,135.15201671875872,53.30138,8.0
190,159.81851379216448,OAD,135.15201671875872,39.03868,52.0
191,233.16116203362722,OAD,131.14570327294913,44.09749,41.0
192,236.83676634485357,OAD,131.14570327294913,55.322754,28.0
193,230.26919700703095,OAD,132.93225655192543,42.358063,40.0
194,250.5862927402154,OAD,131.14570327294913,42.339333,11.0
195,241.92556824288226,OAD,133.94718660719155,30.73215,10.0
196,167.98025515666532,OAD,131.14570327294913,78.64196,68.0
197,139.0520830870408,OAD,135.15201671875872,78.108635,95.0
198,256.7981047351947,OAD,131.14570327294913,61.677723,0.0
199,144.55878822403767,OAD,133.94718660719155,79.81098,91.0
200,234.3488642905566,OAD,135.15201671875872,77.47025,91.0
201,212.89899107728917,OAD,135.15201671875872,88.598015,87.0
202,290.86364728650466,OAD,135.15201671875872,86.761406,78.0
203,171.77376569040484,OAD,133.94718660719155,69.688896,89.0
204,195.18770194130747,OAD,132.93225655192543,78.00668,68.0
205,202.59971470970348,OAD,131.14570327294913,64.91555,60.0
206,238.11638451055234,OAD,135.15201671875872,73.15897,67.0
207,211.205778037724,OAD,128.77570594718208,91.72507,91.0
208,264.30292581624815,OAD,131.14570327294913,82.63281,90.0
209,232.6185950943752,OAD,131.14570327294913,84.81887,75.0
210,180.30055416264454,OAD,133.94718660719155,76.66799,87.0
211,234.89580933390468,OAD,131.14570327294913,82.64521,72.0
212,256.56173924470187,OAD,132.93225655192543,78.37143,75.0
213,251.95632466208647,OAD,128.77570594718208,92.3052,95.0
214,281.20317154708664,OAD,131.14570327294913,90.290825,92.0
215,278.6381296706207,OAD,128.77570594718208,91.2009,94.0
216,378.92130948886785,OAD,128.77570594718208,79.50817,86.0
217,414.395032035434,OAD,131.14570327294913,80.01238,88.0
218,487.94862209360707,OAD,131.14570327294913,69.469345,63.0
219,468.11128130731475,OAD,133.94718660719155,67.371994,65.0
220,487.7393800531119,OAD,131.14570327294913,81.10456,79.0
