idx,metrics,AD_type,judge_value,y_pred,y_true
719,707.3552509122834,OAD,194.43107548253545,35.552315,40.0
720,633.3493937702854,OAD,194.43107548253545,46.53996,5.0
721,552.2773206536248,OAD,194.43107548253545,47.598907,94.0
722,554.8159674948413,OAD,194.43107548253545,43.441944,51.0
723,743.273356838976,OAD,194.43107548253545,33.782417,84.0
724,498.279430714279,OAD,194.43107548253545,67.2624,72.0
725,590.9955126529483,OAD,194.43107548253545,30.1541,95.0
726,596.0503596229712,OAD,194.43107548253545,28.27338,81.0
727,518.2449650119178,OAD,194.43107548253545,57.655006,95.0
728,489.23972633518093,OAD,194.43107548253545,54.602486,87.0
729,509.9819141138487,OAD,194.43107548253545,57.213806,93.0
730,501.89906806321204,OAD,194.43107548253545,59.52904,98.0
731,551.6221644883369,OAD,194.43107548253545,47.019566,84.0
732,501.06673840975685,OAD,194.43107548253545,59.586044,79.0
733,528.3428681827273,OAD,194.43107548253545,65.38502,98.0
734,729.5679707261739,OAD,194.43107548253545,53.5029,61.0
735,451.68772632035206,OAD,194.43107548253545,39.825733,88.0
736,472.46594218622784,OAD,194.43107548253545,21.137556,91.0
737,651.1509749582207,OAD,194.43107548253545,41.59615,77.0
738,1189.0104475539192,OAD,194.43107548253545,33.718216,80.0
739,1189.0104475539192,OAD,194.43107548253545,33.718216,72.0
740,417.51619343111787,OAD,194.43107548253545,30.14305,0.0
741,536.9351966129558,OAD,194.43107548253545,40.575485,53.0
1447,679.0580594670753,OAD,194.43107548253545,58.18548,1.0
1448,564.0421612681879,OAD,194.43107548253545,44.268883,5.0
1449,518.8334663225667,OAD,194.43107548253545,48.570827,42.0
1450,513.1273105986281,OAD,194.43107548253545,52.135685,60.0
1451,512.6947771590757,OAD,194.43107548253545,53.06076,98.0
1452,537.767645015825,OAD,194.43107548253545,55.436646,98.0
1453,539.7713265216024,OAD,194.43107548253545,49.439686,60.0
1454,506.678485810106,OAD,194.43107548253545,49.17087,52.0
1455,537.767645015825,OAD,194.43107548253545,55.436646,59.0
1456,491.28244218653305,OAD,194.43107548253545,59.384773,95.0
1457,698.4897799434549,OAD,194.43107548253545,59.58416,96.0
1458,616.8127062216474,OAD,194.43107548253545,55.6228,92.0
1459,624.844245961046,OAD,194.43107548253545,56.60053,98.0
1460,736.3807070001319,OAD,194.43107548253545,55.077984,90.0
1461,586.8133607117678,OAD,194.43107548253545,56.054996,96.0
1462,967.5915685873832,OAD,194.43107548253545,48.72346,84.0
1463,446.8309536623091,OAD,194.43107548253545,62.5161,98.0
1464,695.2569691413519,OAD,194.43107548253545,57.16394,75.0
1465,581.840011752209,OAD,194.43107548253545,50.283104,89.0
1466,733.4293928232065,OAD,194.43107548253545,50.849052,84.0
1467,792.2301084829978,OAD,194.43107548253545,53.072186,93.0
1468,659.3930970961085,OAD,194.43107548253545,63.740482,94.0
1469,816.2343146617116,OAD,194.43107548253545,53.750393,94.0
1470,615.0379559256504,OAD,194.43107548253545,47.61648,82.0
1471,636.3766666661634,OAD,194.43107548253545,51.797432,58.0
1472,667.8956371720863,OAD,194.43107548253545,54.827534,59.0
1473,671.6258412666156,OAD,194.43107548253545,52.822598,88.0
1474,477.95018352829135,OAD,194.43107548253545,66.471054,95.0
1475,530.6162877078648,OAD,194.43107548253545,67.19346,92.0
1476,650.5536253426002,OAD,194.43107548253545,61.24155,94.0
1477,485.2048150868037,OAD,194.43107548253545,62.89092,94.0
1478,583.5731091431102,OAD,194.43107548253545,55.32298,88.0
1479,655.4968546207672,OAD,194.43107548253545,58.491405,92.0
1480,656.9151767707297,OAD,194.43107548253545,40.166134,81.0
1481,488.1903036852432,OAD,194.43107548253545,54.342865,92.0
1482,474.00856169556755,OAD,194.43107548253545,65.50952,95.0
1483,479.2637730138334,OAD,194.43107548253545,59.320732,96.0
1484,603.1116496988354,OAD,194.43107548253545,58.993427,91.0
1485,638.688295729574,OAD,194.43107548253545,58.20832,94.0
1486,506.1945080062796,OAD,194.43107548253545,47.033222,85.0
1487,517.0345191683723,OAD,194.43107548253545,54.440243,81.0
