smiles,E_HOMO,VIP,VEA,Mulliken_Chi,Chem_potential,Elec_hardness,Elec_softness,Electro_idx,Nucleo_idx,min_ESP,max_ESP,aver_pESP,aver_nESP,aver_oESP,vari_p_ESP,vari_n_ESP,vari_o_ESP,char_balance,MPI,area_pSurface,area_nSurface,aver_ALIE,vari_ALIE,aver_LEAE,vari_LEAE,aver_LEA,vari_LEA,Molecular_ES_radius_min,Molecular_ES_radius_max,Molecular_volumn,Molecular_sphericity,Molecular_all_surface_area,Molecular_length,Molecular_widht,Molecular_height,HOMO_energy,LUMO_energy,HOMO_LUMO_energy_gap,HOMO_ODI,LUMO_ODI
O=[N+]([O])c1cccc(OCCc2ccccc2)c1,-0.246465,0.303715,0.015016,0.159365,-0.159365,0.288699,3.46382,0.043986,0.088733,-0.054641,0.044747,0.01719735,-0.01776178,0.00472304,9.783e-05,0.00027917,0.000377,0.19215783,0.47344423,651.34115,361.3564,0.4257613,0.00203286,-0.7871372,0.042162,-0.0072602,6e-05,3.258951,15.743899,2011.60256,0.7608,1012.91364,15.641,7.811,5.034,-0.246465,-0.089266,0.157199,14.01,15.85
c1ccc(OC2CCCC2)nc1,-0.232757,0.304195,-0.049671,0.127262,-0.127262,0.353866,2.825928,0.022884,0.102441,-0.047174,0.025267,0.00830728,-0.0109385,-4.46e-05,3.72e-05,0.00010324,0.00014044,0.19472136,0.25712361,436.01811,334.27617,0.41449729,0.00126292,-0.7025522,0.028643,-0.0020025,1.6e-05,2.958458,12.095989,1477.32582,0.8142,770.46654,11.329,7.013,6.272,-0.232757,-0.025681,0.207076,17.87,22.7
CC(C)=CCOc1ccccn1,-0.230753,0.295185,-0.046906,0.12414,-0.12414,0.342091,2.923198,0.022524,0.104445,-0.045848,0.024474,0.00937224,-0.01417485,-0.00056007,3.056e-05,0.00010312,0.00013368,0.17635926,0.31015567,468.23409,341.58779,0.41317972,0.00149385,-0.7048535,0.031386,-0.0017772,1.4e-05,2.210709,12.505314,1527.18615,0.7918,809.98518,11.799,6.749,6.167,-0.230753,-0.024871,0.205882,16.97,22.76
Clc1ccc(n2cccc2)cc1,-0.224997,0.288355,-0.03893,0.124713,-0.124713,0.327284,3.055448,0.023761,0.110201,-0.028135,0.040728,0.01550048,-0.01083867,0.00186922,0.00010265,4.404e-05,0.00014669,0.21009972,0.35613874,357.08533,383.03165,0.40503812,0.00264101,-0.7480488,0.020603,-0.0048185,3.7e-05,3.607148,12.961359,1433.8841,0.8307,740.25053,11.928,6.729,3.5,-0.224997,-0.035758,0.18924,13.01,15.07
Clc1ccc(n2ccc3ccccc32)cc1,-0.210537,0.270042,-0.02222,0.123911,-0.123911,0.292262,3.421587,0.026268,0.124661,-0.029257,0.032738,0.01346417,-0.01115408,0.00145028,7.35e-05,5.931e-05,0.00013282,0.24714706,0.3357022,466.69609,444.83338,0.40378627,0.00233889,-0.7511334,0.021336,-0.0051418,4e-05,3.169186,14.529133,1840.27842,0.7966,911.69553,13.275,8.472,5.174,-0.210537,-0.035651,0.174886,13.08,15.48
Clc1ccc(n2cnc3ccccc32)cc1,-0.230761,0.289596,-0.014709,0.137444,-0.137444,0.304304,3.286185,0.031039,0.104437,-0.06368,0.036442,0.01477901,-0.0148663,0.00254549,0.00010611,0.00020321,0.00030932,0.22536162,0.40313748,525.73238,369.3795,0.40828075,0.00223332,-0.760814,0.021968,-0.00653,6.2e-05,3.061599,14.370991,1798.23194,0.7988,895.29077,13.375,8.389,5.116,-0.230761,-0.04373,0.187032,12.37,14.86
Brc1ccc(n2cnc3ccccc32)cc1,-0.231147,0.28878,-0.011974,0.138403,-0.138403,0.300753,3.324983,0.031846,0.104051,-0.063352,0.036842,0.01511774,-0.01428406,0.00268846,0.00010418,0.00019379,0.00029797,0.22739179,0.4017845,530.52714,388.51458,0.40078646,0.00257045,-0.7472348,0.021296,-0.0072314,6.2e-05,3.057568,14.858398,1857.12637,0.7949,919.2191,13.581,8.477,5.092,-0.231147,-0.045697,0.185449,12.05,15.28
O=[N+]([O])c1cc(C(F)(F)F)ccc1n1ccnc1,-0.250915,0.326648,0.040519,0.183583,-0.183583,0.286128,3.494934,0.058895,0.084283,-0.063821,0.052048,0.02365248,-0.01926288,0.00598353,0.00017999,0.00025022,0.00043021,0.24333837,0.59443841,505.97355,354.11062,0.4633484,0.00458138,-0.8789482,0.054135,-0.0102963,0.000215,3.662571,12.188902,1685.90909,0.7963,860.2823,11.901,8.33,5.518,-0.250915,-0.111679,0.139236,24.25,13.29
O=[N+]([O])c1cc(C(F)(F)F)ccc1n1cccc1,-0.234487,0.310036,0.032091,0.171063,-0.171063,0.277945,3.597832,0.052641,0.100711,-0.044654,0.045824,0.01935708,-0.01629644,0.00411847,0.00012622,0.00015363,0.00027985,0.24760009,0.49113653,501.48131,374.32857,0.45680321,0.00451127,-0.8686535,0.056834,-0.0089557,0.000161,3.683862,11.989333,1728.17497,0.795,876.01911,11.982,8.314,5.396,-0.234487,-0.102792,0.131695,26.89,13.21
O=[N+]([O])c1cc(C(F)(F)F)ccc1n1ccc2ccccc21,-0.223059,0.284976,0.035949,0.160462,-0.160462,0.249027,4.015633,0.051698,0.112139,-0.047509,0.046198,0.01833858,-0.01645876,0.00276884,0.00012448,0.00014922,0.0002737,0.24795611,0.47613043,570.59981,462.04903,0.44640834,0.00454696,-0.8600758,0.050922,-0.0088019,0.000138,3.051341,13.725969,2123.25707,0.7735,1032.8712,13.441,8.258,6.829,-0.223059,-0.103684,0.119374,13.33,11.34
O=[N+]([O])c1cc(C(F)(F)F)ccc1n1cnc2ccccc21,-0.243181,0.306637,0.042666,0.174652,-0.174652,0.263971,3.788292,0.057778,0.092017,-0.057907,0.051308,0.0211299,-0.01729619,0.00407393,0.0001684,0.00018493,0.00035333,0.24945284,0.52866959,565.72829,451.52042,0.45134087,0.00456871,-0.8694178,0.048529,-0.0101098,0.000177,2.982104,13.494384,2082.31776,0.775,1017.48673,13.484,8.251,6.732,-0.243181,-0.110889,0.132292,14.35,11.52
O=[N+]([O])c1cc(C(F)(F)F)ccc1n1nnc2ccccc21,-0.258321,0.320053,0.041286,0.180669,-0.180669,0.278767,3.587229,0.058546,0.076877,-0.058863,0.051865,0.0215713,-0.01967973,0.00420636,0.00016527,0.00027237,0.00043764,0.23502683,0.56531738,587.78231,427.31148,0.4552257,0.00401757,-0.8951868,0.0491,-0.0116052,0.000178,2.877792,13.506289,2049.47607,0.7685,1015.32028,13.644,9.056,5.645,-0.258321,-0.106176,0.152145,14.34,12.44
FC(F)(F)c1cc(n2ccnc2)cc(C(F)(F)F)c1,-0.251546,0.325208,0.004712,0.16496,-0.16496,0.320495,3.120169,0.042453,0.083652,-0.061752,0.047728,0.01923823,-0.01175935,0.00657438,0.00013678,0.00018062,0.00031741,0.24523132,0.4403559,527.82752,364.59182,0.47718171,0.00556372,-0.8985476,0.057831,-0.0072419,0.000156,3.546571,12.395474,1735.44992,0.7824,892.62601,11.198,9.966,5.58,-0.251546,-0.073145,0.178401,22.96,17.98
Cc1cn(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cn1,-0.24099,0.311208,0.003106,0.157157,-0.157157,0.308102,3.245683,0.040081,0.094208,-0.060436,0.046346,0.01675717,-0.01142173,0.00558144,0.00012364,0.00015504,0.00027868,0.24682513,0.39840564,586.06151,385.20248,0.47150959,0.00512345,-0.8779584,0.062281,-0.0063373,0.000135,3.539856,13.198022,1890.33867,0.761,971.48727,12.494,9.852,5.301,-0.24099,-0.070706,0.170284,19.31,17.77
Cc1cncn1c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-0.238518,0.313248,0.004506,0.158877,-0.158877,0.308742,3.238947,0.040878,0.09668,-0.065048,0.044194,0.0188344,-0.01268691,0.00652231,9.744e-05,0.00021054,0.00030798,0.21628124,0.44717049,583.71423,374.12985,0.474164,0.00519529,-0.8808368,0.061205,-0.0064434,0.000148,3.299086,11.862944,1887.06469,0.7708,958.06643,11.518,9.892,6.449,-0.238518,-0.072407,0.166111,23.31,18.72
O=C1CCCN1c1ccccc1,-0.22279,0.290152,-0.04599,0.122081,-0.122081,0.336142,2.974937,0.022169,0.112408,-0.062598,0.03061,0.01713457,-0.02115383,0.00147695,6.46e-05,0.00025955,0.00032416,0.15957976,0.51098079,428.4663,296.44404,0.41821958,0.00216594,-0.7357958,0.03407,-0.0019388,5e-06,3.515617,11.39951,1405.56359,0.8369,725.06024,10.744,6.997,5.095,-0.22279,-0.018041,0.204749,13.33,10.22
O=C(Nc1ccccc1)c1ccc(F)cc1,-0.228825,0.292613,-0.00578,0.143417,-0.143417,0.298393,3.351284,0.034465,0.106373,-0.056918,0.072753,0.01695268,-0.01554793,0.00215821,0.00019214,0.00017689,0.00036902,0.24957312,0.44390554,480.71771,401.66655,0.42309392,0.00306289,-0.7845224,0.032178,-0.0061994,5.8e-05,3.458966,14.168319,1730.64484,0.7899,882.54721,14.367,7.078,4.088,-0.228825,-0.054454,0.174371,14.44,11.63
Cc1cccc(C(=O)Nc2ccccc2)c1C,-0.225549,0.287216,-0.017711,0.134753,-0.134753,0.304926,3.27948,0.029775,0.109649,-0.064389,0.065689,0.01520498,-0.01828129,0.00147048,0.00010419,0.00022727,0.00033147,0.21553153,0.44808279,583.97067,406.06725,0.41256015,0.00200276,-0.7380705,0.029824,-0.0033353,1.5e-05,3.298471,14.596166,2000.86944,0.7755,990.23174,13.847,7.912,5.598,-0.225549,-0.038488,0.187061,13.96,10.21
COc1cc(OC)cc(C(=O)Nc2ccccc2)c1,-0.220637,0.274095,-0.012063,0.131016,-0.131016,0.286158,3.494568,0.029992,0.114561,-0.065698,0.060314,0.01989894,-0.01922488,3.828e-05,0.00013549,0.00020055,0.00033604,0.2406286,0.53216653,531.60631,548.09599,0.4170779,0.00263416,-0.7516033,0.034015,-0.0023218,1.5e-05,3.183153,16.226624,2147.29664,0.7453,1079.90986,15.109,9.363,4.694,-0.220637,-0.044619,0.176018,8.66,10.75
O=C1CCCN1c1ccc(Cl)cc1,-0.22328,0.288341,-0.0361,0.126121,-0.126121,0.324441,3.082222,0.024514,0.111918,-0.058841,0.036627,0.02040153,-0.0177622,0.00235276,8.951e-05,0.00017761,0.00026711,0.22280521,0.52118811,415.66005,372.96387,0.4190285,0.00201511,-0.7547482,0.031711,-0.0030235,1.6e-05,3.517509,13.696746,1539.57347,0.8174,788.79412,11.928,7.022,5.086,-0.22328,-0.026325,0.196955,11.43,10.25
O=C(Nc1ccc(Cl)cc1)c1ccc(F)cc1,-0.228287,0.290551,0.000485,0.145518,-0.145518,0.290066,3.447491,0.036501,0.106911,-0.053265,0.078019,0.01843297,-0.01388157,0.00313,0.00023684,0.00012668,0.00036352,0.22704121,0.44293591,498.02999,448.00872,0.42372869,0.00288028,-0.7967707,0.028752,-0.00719,7.1e-05,3.46778,15.818021,1864.75498,0.7743,946.21062,15.557,7.024,4.08,-0.228287,-0.059197,0.16909,12.55,11.01
COc1cc(OC)cc(C(=O)Nc2ccc(Cl)cc2)c1,-0.223791,0.278223,-0.004504,0.136859,-0.136859,0.282727,3.536984,0.033125,0.111407,-0.061425,0.071795,0.02130458,-0.01623224,0.00163415,0.00017015,0.00015241,0.00032256,0.24924443,0.50739754,544.31829,599.2806,0.41859082,0.00240256,-0.7612025,0.032198,-0.0034165,2.5e-05,3.11968,17.999351,2282.07611,0.7328,1143.82388,16.336,9.726,5.09,-0.223791,-0.050813,0.172978,12.02,10.28
O=C(Nc1ccc(Br)cc1)c1ccc(F)cc1,-0.228403,0.289386,0.002159,0.145773,-0.145773,0.287227,3.481571,0.036991,0.106795,-0.052781,0.078556,0.01832157,-0.01396738,0.00318141,0.00023673,0.00012139,0.00035812,0.22406885,0.44299885,515.30621,454.94818,0.41619216,0.00361006,-0.782921,0.028574,-0.0072722,7.3e-05,3.468013,16.302602,1924.31077,0.771,970.43069,15.809,7.034,4.079,-0.228403,-0.060102,0.168301,13.9,10.87
Cc1cccc(C(=O)Nc2ccc(Br)cc2)c1C,-0.22553,0.284923,-0.009173,0.137875,-0.137875,0.294096,3.400252,0.032318,0.109668,-0.060442,0.071477,0.01736797,-0.01586975,0.00259631,0.00013442,0.00016056,0.00029498,0.24803784,0.4544879,598.79791,478.99991,0.40735725,0.00243849,-0.7402984,0.027016,-0.0044772,2.7e-05,3.313309,17.399716,2194.03351,0.7575,1078.00556,15.259,7.999,5.628,-0.22553,-0.044862,0.180668,13.28,9.3
COc1cc(OC)cc(C(=O)Nc2ccc(Br)cc2)c1,-0.221599,0.273306,-0.004206,0.13455,-0.13455,0.277512,3.603454,0.032618,0.113599,-0.061648,0.066273,0.02175024,-0.01686901,0.00110429,0.00016349,0.00014864,0.00031214,0.24943414,0.52084557,543.37548,624.17609,0.41185782,0.00307961,-0.752765,0.030996,-0.0033232,2.4e-05,3.176573,19.031283,2340.78613,0.7301,1167.76776,16.588,9.341,4.702,-0.221599,-0.050442,0.171157,11.95,10.05
Cc1ccc(NC(=O)c2cccc(C)c2C)cc1,-0.217896,0.279013,-0.016506,0.131254,-0.131254,0.295519,3.383877,0.029148,0.117302,-0.06255,0.061424,0.01253031,-0.01698048,0.0004719,9.122e-05,0.00020747,0.00029868,0.21213026,0.39044776,629.65482,435.0489,0.41171057,0.00167919,-0.7286174,0.031999,-0.0029441,1.5e-05,3.020767,15.733861,2153.17601,0.7572,1064.91026,15.502,8.25,5.375,-0.217896,-0.038941,0.178955,12.1,10.71
COc1cc(OC)cc(C(=O)Nc2ccc(C)cc2)c1,-0.214208,0.268266,-0.013135,0.127565,-0.127565,0.281401,3.553652,0.028914,0.12099,-0.066975,0.058969,0.0176067,-0.01964365,-0.00027055,0.00013866,0.00021197,0.00035064,0.23907175,0.50570397,600.17443,553.83338,0.4167319,0.00237423,-0.7421602,0.036293,-0.0019569,1.3e-05,3.06639,16.854888,2301.68415,0.7304,1154.22863,16.061,9.355,4.698,-0.214208,-0.04271,0.171498,12.03,10.69
O=C1CCCN1c1ccc(C(F)(F)F)cc1[N+](=O)[O],-0.260309,0.323664,0.031958,0.177811,-0.177811,0.291707,3.428102,0.054193,0.074889,-0.051287,0.039049,0.02133178,-0.01908608,0.00488654,0.00010595,0.00016652,0.00027247,0.23764325,0.55560338,544.53129,373.54897,0.46694183,0.00265806,-0.8761293,0.061112,-0.0076258,0.000118,3.476868,12.728845,1824.33813,0.7863,918.28595,11.899,8.492,5.937,-0.260309,-0.103061,0.157248,15.5,13.77
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(F)cc1,-0.256255,0.314944,0.01484,0.164892,-0.164892,0.300103,3.332184,0.0453,0.078943,-0.047363,0.087692,0.01907938,-0.01321135,0.0050665,0.00028413,8.811e-05,0.00037224,0.18067571,0.44988286,628.58443,481.90987,0.47422829,0.00410109,-0.9114994,0.051755,-0.0087234,0.000129,3.415548,15.94032,2202.60145,0.7371,1110.72193,14.807,9.868,5.284,-0.256255,-0.07148,0.184774,14.57,9.73
c1ccc(n2ccc3cccnc32)cc1,-0.218448,0.278506,-0.022554,0.127976,-0.127976,0.301061,3.321591,0.0272,0.11675,-0.053697,0.03337,0.01309063,-0.01399381,-0.00061398,5.215e-05,9.216e-05,0.00014431,0.23078081,0.36864991,410.0507,420.0039,0.40405032,0.00239618,-0.7399616,0.023589,-0.0046966,2.2e-05,3.124012,12.169073,1656.54317,0.8155,830.20124,12.062,8.447,4.524,-0.218448,-0.037671,0.180777,13.57,14.4
c1ccc(n2c3ccccc3c3ccccc32)cc1,-0.205629,0.2606,-0.019064,0.120768,-0.120768,0.279664,3.575717,0.026076,0.129569,-0.028711,0.02601,0.011923,-0.01339891,-0.00018484,4.317e-05,6.673e-05,0.0001099,0.23851642,0.34364485,526.62062,482.53436,0.40073131,0.00237488,-0.7472117,0.022413,-0.004684,2.5e-05,3.605442,12.939141,2105.29704,0.787,1009.34174,11.963,11.38,6.001,-0.205629,-0.035256,0.170374,13.4,11.79
CCCC(=O)Nc1ccccc1,-0.226371,0.296436,-0.045536,0.12545,-0.12545,0.341972,2.924219,0.02301,0.108827,-0.060396,0.070684,0.01521947,-0.01724919,0.00129005,0.00018401,0.00022465,0.00040866,0.24752753,0.43783767,454.23638,341.28946,0.41590164,0.00183407,-0.7172487,0.032041,-0.0019486,7e-06,2.598405,12.697616,1513.51678,0.8012,795.69842,12.241,7.169,5.946,-0.226371,-0.018998,0.207373,15.33,11.56
CC(=O)N(c1ccccc1)c1ccccc1,-0.222881,0.283638,-0.028519,0.127559,-0.127559,0.312156,3.203522,0.026063,0.112317,-0.06702,0.028796,0.01313459,-0.01951149,0.00077461,5.761e-05,0.00033062,0.00038823,0.12637348,0.42310759,568.2402,346.21928,0.4140607,0.0019852,-0.7396489,0.030196,-0.0046596,3.1e-05,3.832736,12.2686,1852.89809,0.7976,914.65133,11.444,9.226,6.577,-0.222881,-0.031853,0.191028,13.33,16.88
CS(=O)(=Nc1ccccc1)c1ccccc1,-0.203023,0.266591,-0.01275,0.12692,-0.12692,0.279341,3.579853,0.028834,0.132175,-0.059525,0.038249,0.01751012,-0.02117864,-0.00083132,0.00011459,0.00022978,0.00034436,0.22202884,0.52379959,502.45893,452.92576,0.41042168,0.00272477,-0.7306996,0.030386,-0.0048592,7.1e-05,2.484701,12.382513,1931.77727,0.785,955.58799,11.145,9.061,7.025,-0.203024,-0.050768,0.152256,13.08,15.54
c1ccc(Sc2nc3ccccc3s2)cc1,-0.223439,0.283229,-0.014485,0.134372,-0.134372,0.297714,3.358934,0.030324,0.111759,-0.055301,0.025885,0.01267585,-0.01292433,-0.00113628,4.618e-05,8.695e-05,0.00013313,0.22655633,0.34857544,441.06707,516.80073,0.39804231,0.00214593,-0.7424882,0.019098,-0.0054334,2.7e-05,2.566528,13.541034,1926.53994,0.7815,958.04257,13.246,8.088,6.466,-0.223439,-0.039771,0.183669,20.42,11.11
O=C1OCCN1c1ccccc1,-0.228028,0.296854,-0.05913,0.118862,-0.118862,0.355984,2.809115,0.019844,0.10717,-0.06566,0.050822,0.02197157,-0.02289845,0.00219326,0.0001657,0.00031896,0.00048465,0.22500043,0.60899437,386.91877,304.98518,0.42692693,0.00281595,-0.7603287,0.036837,-0.0021141,8e-06,3.517376,10.793438,1324.37409,0.8427,692.05213,10.573,6.962,4.695,-0.228028,-0.01372,0.214308,15.59,16.64
O=C1OCCN1c1ccc([N+](=O)[O])cc1,-0.254722,0.320105,0.016869,0.168487,-0.168487,0.303237,3.297756,0.046808,0.080476,-0.05545,0.06384,0.02624821,-0.02849774,0.00583439,0.00033699,0.00028057,0.00061755,0.24791314,0.73707524,488.99369,290.75466,0.4486313,0.00241911,-0.8343769,0.050774,-0.0074243,9.2e-05,3.66865,12.611033,1508.88138,0.8157,779.91159,11.873,7.011,4.68,-0.254722,-0.089093,0.165629,15.78,14.6
N#Cc1ccc(N2CCOC2=O)cc1,-0.246341,0.310978,-0.007795,0.151592,-0.151592,0.318773,3.137027,0.036044,0.088857,-0.065118,0.06229,0.027603,-0.02599205,0.0059366,0.00028936,0.00037713,0.0006665,0.24566461,0.73339466,461.26418,313.00823,0.43510299,0.00280776,-0.7579812,0.032662,-0.0061942,7.5e-05,3.598008,14.009346,1483.5934,0.8123,774.42894,12.45,7.008,4.69,-0.246341,-0.05782,0.188521,13.89,14.15
CC(=O)c1ccc(N2CCOC2=O)cc1,-0.238103,0.30238,-0.005075,0.148652,-0.148652,0.307455,3.252514,0.035936,0.097095,-0.060038,0.056598,0.02268581,-0.02398227,0.00348206,0.00021213,0.0003446,0.00055673,0.23584502,0.63182926,492.03482,344.04293,0.43474449,0.00222394,-0.7669005,0.041553,-0.0047301,5.3e-05,3.547417,13.16695,1638.15888,0.8036,836.25536,12.84,7.02,4.681,-0.238103,-0.059745,0.178358,14.56,12.31
CSc1ccc(N2CCOC2=O)cc1,-0.221776,0.287838,-0.04893,0.119454,-0.119454,0.336768,2.969406,0.021186,0.113422,-0.063106,0.053776,0.02069644,-0.02152664,0.00243886,0.00019332,0.00025314,0.00044646,0.24551267,0.57294734,484.293,368.94788,0.42057139,0.00321912,-0.7369694,0.036647,-0.0027724,1.7e-05,3.079035,13.582167,1668.66899,0.7972,853.42403,12.938,7.022,5.332,-0.221776,-0.027504,0.194272,46.24,12.61
O=Cc1ccc(N2CCOC2=O)cc1,-0.242571,0.307664,9.7e-05,0.153881,-0.153881,0.307567,3.251321,0.038494,0.092627,-0.058869,0.058972,0.02517382,-0.02362633,0.00464992,0.00024614,0.00034683,0.00059297,0.24279077,0.66730459,446.46716,324.06164,0.43573207,0.0024078,-0.7759492,0.038666,-0.0061741,9.1e-05,3.67162,12.746127,1489.60985,0.8184,770.68972,11.976,6.975,4.683,-0.242571,-0.067426,0.175146,14.61,13.64
Cc1ccccc1N1CCOC1=O,-0.236059,0.302821,-0.050316,0.126253,-0.126253,0.353137,2.83176,0.022569,0.099139,-0.069105,0.046368,0.01906302,-0.02439321,0.00171284,0.00013188,0.00041437,0.00054625,0.18313786,0.57663997,454.17063,301.84358,0.42595156,0.0021861,-0.7500501,0.040725,-0.0020435,9e-06,3.360299,10.742058,1478.03169,0.8298,756.18576,10.643,7.537,5.7,-0.236059,-0.017671,0.218388,14.4,18.23
COc1ccccc1N1CCOC1=O,-0.220494,0.286622,-0.049759,0.118432,-0.118432,0.336381,2.972816,0.020848,0.114704,-0.074271,0.041471,0.01853972,-0.02807026,-0.00025217,7.827e-05,0.00048719,0.00056546,0.1192596,0.60905004,480.13214,324.34251,0.42683833,0.00238961,-0.7590668,0.045927,-0.0012285,6e-06,3.181342,10.977941,1553.25129,0.8061,804.64463,10.744,9.035,6.194,-0.220494,-0.018035,0.202459,12.1,18.8
CC(C)C1COC(=O)N1c1ccc(C#N)cc1,-0.243255,0.304594,-0.006996,0.148799,-0.148799,0.31159,3.209343,0.035529,0.091943,-0.065566,0.05464,0.02381221,-0.02650844,0.0069055,0.00015857,0.00038275,0.00054132,0.20712461,0.6726133,629.97132,318.75131,0.43201577,0.00177225,-0.7383366,0.033015,-0.0046653,6e-05,3.818559,15.369974,1932.32276,0.7906,948.93116,12.732,8.659,6.773,-0.243255,-0.056942,0.186312,13.15,13.03
COc1ccc(N2C(=O)OCC2C(C)C)cc1,-0.208388,0.27142,-0.052769,0.109325,-0.109325,0.324189,3.08462,0.018434,0.12681,-0.070406,0.040465,0.01663725,-0.02472356,0.00207328,7.496e-05,0.00037187,0.00044684,0.13961795,0.53020308,632.25343,343.62715,0.4265016,0.00166156,-0.7413994,0.040569,-0.0009631,4e-06,3.29276,14.68568,1998.97195,0.7862,976.10056,13.151,8.597,6.58,-0.208388,-0.014565,0.193824,10.49,17.0
N#Cc1ccc(N2C(=O)OCC2c2ccccc2)cc1,-0.244613,0.305114,-0.001076,0.152019,-0.152019,0.30619,3.265945,0.037737,0.090585,-0.066265,0.058128,0.02191653,-0.02256424,0.00560119,0.00017866,0.00039027,0.00056892,0.21541438,0.60284396,660.74672,382.74954,0.42559636,0.00231984,-0.7590889,0.028475,-0.0081252,7.6e-05,2.830209,15.552805,2134.95715,0.7682,1043.70652,12.453,9.462,7.366,-0.244613,-0.056077,0.188537,12.02,11.32
COc1ccc(N2C(=O)OCC2c2ccccc2)cc1,-0.206591,0.269315,-0.02878,0.120268,-0.120268,0.298095,3.354632,0.024261,0.128607,-0.066989,0.045417,0.01715986,-0.02048104,0.00081871,8.813e-05,0.00026709,0.00035521,0.18654294,0.50617776,604.26628,463.59278,0.42003892,0.00235758,-0.7617494,0.035447,-0.0032865,2.3e-05,2.590941,15.004191,2197.58832,0.7653,1068.08968,12.967,9.297,7.367,-0.206591,-0.02769,0.178901,9.85,14.14
O=C1OC(CO)CN1c1ccccc1,-0.22581,0.293328,-0.057796,0.117766,-0.117766,0.351125,2.847992,0.019749,0.109388,-0.065501,0.083481,0.02032774,-0.02212697,0.00154566,0.00021526,0.00028558,0.00050084,0.24507197,0.57480568,442.38022,350.98836,0.42686371,0.00285213,-0.7690686,0.039806,-0.0015548,5e-06,2.734539,12.030508,1541.59718,0.8133,793.53659,11.504,7.89,5.76,-0.22581,-0.012156,0.213653,15.33,15.51
O=C1c2ccccc2C(=O)N1CC1CN(c2ccccc2)C(=O)O1,-0.227908,0.292021,0.025418,0.158719,-0.158719,0.266603,3.750901,0.047246,0.10729,-0.067053,0.047791,0.01811498,-0.02373323,0.00089357,0.00012639,0.0003172,0.00044359,0.20374394,0.55584713,710.36758,496.75674,0.4265427,0.00205399,-0.7891905,0.034984,-0.0065125,0.000108,2.301263,16.739082,2476.04748,0.7331,1207.37271,17.212,8.047,5.979,-0.227908,-0.091905,0.136003,15.17,11.7
O=C1OC(COC2CCCCO2)CN1c1ccccc1,-0.227252,0.288692,-0.056364,0.116164,-0.116164,0.345056,2.89808,0.019554,0.107946,-0.062874,0.043836,0.01455841,-0.02101115,0.00099325,0.00010489,0.00025919,0.00036408,0.20509846,0.46311849,688.60377,424.50709,0.42076048,0.00167007,-0.7398717,0.03577,-0.0012025,5e-06,3.273919,16.66758,2280.72958,0.7526,1113.36956,16.103,7.889,5.608,-0.227252,-0.013141,0.214111,15.55,16.54
O=C1CCCN1c1ccc(C(F)(F)F)cc1,-0.239094,0.304429,-0.023305,0.140562,-0.140562,0.327734,3.051253,0.030143,0.096104,-0.055271,0.039985,0.02218728,-0.01819581,0.00315477,0.00011346,0.00014673,0.00026019,0.24591166,0.55255708,443.38863,395.249,0.45252837,0.00308608,-0.8283806,0.059346,-0.0037745,3e-05,3.645096,12.685678,1640.19633,0.8018,838.82966,11.962,7.028,5.177,-0.239094,-0.03989,0.199204,13.44,10.42
O=C1CCCN1c1ccc(Br)cc1,-0.223633,0.287146,-0.032888,0.127129,-0.127129,0.320034,3.12467,0.02525,0.111565,-0.058295,0.037166,0.02033868,-0.01769473,0.00238051,9.568e-05,0.0001684,0.00026408,0.23104489,0.51947316,429.03796,383.79318,0.41014141,0.00287096,-0.7394301,0.030009,-0.0031469,1.8e-05,3.517697,14.181555,1598.96171,0.8134,813.00197,12.182,7.03,5.085,-0.223633,-0.028395,0.195238,12.33,10.39
COC(=O)c1ccc(N2CCCC2=O)cc1,-0.231877,0.294755,-0.010933,0.141911,-0.141911,0.305687,3.271319,0.03294,0.103321,-0.059076,0.035382,0.01855642,-0.02158609,0.00106069,9.2e-05,0.0002783,0.0003703,0.18672659,0.54087725,514.32027,397.33725,0.4295603,0.00180752,-0.7496639,0.04022,-0.003334,2.7e-05,3.555263,14.553339,1785.93827,0.7807,911.84533,13.585,7.17,5.123,-0.231877,-0.049916,0.181961,12.75,9.11
Cc1ccccc1N1CCCC1=O,-0.234855,0.300441,-0.047842,0.126299,-0.126299,0.348283,2.871226,0.0229,0.100343,-0.069747,0.027734,0.01466196,-0.02292701,0.00123412,4.967e-05,0.0004152,0.00046487,0.09543599,0.47931411,508.90954,282.83267,0.41813061,0.00164696,-0.7265777,0.037483,-0.0016884,6e-06,3.534975,11.277007,1563.39738,0.8226,791.92027,10.657,7.516,6.112,-0.234855,-0.017129,0.217725,12.1,13.77
O=C1CCCN1c1cccc2ccccc12,-0.221767,0.28287,-0.008426,0.137222,-0.137222,0.291296,3.432936,0.032321,0.113431,-0.072545,0.02752,0.01515144,-0.02257103,0.00083813,4.063e-05,0.00039565,0.00043627,0.08444956,0.48889895,555.5608,339.69224,0.41367068,0.00195098,-0.747639,0.034747,-0.0040879,3.1e-05,3.473314,11.874988,1814.99894,0.8036,895.45379,11.228,9.461,6.548,-0.221767,-0.053198,0.168569,9.45,11.65
